election,race,key,county,precinct,party,candidate,votes
2020-gen,state auditor,Lake-SWA 1 HD10,Lake,SWA 1 HD10,R,TROY DOWNING,69
2020-gen,state auditor,Lake-SWA 2 HD15,Lake,SWA 2 HD15,R,TROY DOWNING,90
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,D,MELISSA ROMANO,567
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,D,MELISSA ROMANO,267
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,D,MELISSA ROMANO,69
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,D,MELISSA ROMANO,273
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,D,MELISSA ROMANO,210
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,D,MELISSA ROMANO,302
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,D,MELISSA ROMANO,148
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,D,MELISSA ROMANO,525
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,D,MELISSA ROMANO,441
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,D,MELISSA ROMANO,384
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,D,MELISSA ROMANO,294
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,D,MELISSA ROMANO,670
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,D,MELISSA ROMANO,808
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,D,MELISSA ROMANO,84
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,D,MELISSA ROMANO,249
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,D,MELISSA ROMANO,13
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,D,MELISSA ROMANO,692
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,D,MELISSA ROMANO,388
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,D,MELISSA ROMANO,343
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,D,MELISSA ROMANO,470
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,D,MELISSA ROMANO,30
2020-gen,omit,Lake-SWA 2 HD15,Lake,SWA 2 HD15,D,MELISSA ROMANO,31
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,L,KEVIN LEATHERBARROW,35
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,L,KEVIN LEATHERBARROW,25
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,L,KEVIN LEATHERBARROW,8
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,L,KEVIN LEATHERBARROW,35
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,L,KEVIN LEATHERBARROW,21
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,L,KEVIN LEATHERBARROW,32
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,L,KEVIN LEATHERBARROW,17
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,L,KEVIN LEATHERBARROW,48
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,L,KEVIN LEATHERBARROW,26
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,L,KEVIN LEATHERBARROW,24
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,L,KEVIN LEATHERBARROW,23
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,L,KEVIN LEATHERBARROW,70
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,L,KEVIN LEATHERBARROW,64
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,L,KEVIN LEATHERBARROW,16
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,L,KEVIN LEATHERBARROW,15
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,L,KEVIN LEATHERBARROW,1
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,L,KEVIN LEATHERBARROW,59
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,L,KEVIN LEATHERBARROW,35
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,L,KEVIN LEATHERBARROW,32
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,L,KEVIN LEATHERBARROW,47
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,L,KEVIN LEATHERBARROW,1
2020-gen,omit,Lake-SWA 2 HD15,Lake,SWA 2 HD15,L,KEVIN LEATHERBARROW,5
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,R,ELSIE ARNTZEN,374
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,R,ELSIE ARNTZEN,317
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,R,ELSIE ARNTZEN,93
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,R,ELSIE ARNTZEN,427
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,R,ELSIE ARNTZEN,415
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,R,ELSIE ARNTZEN,562
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,R,ELSIE ARNTZEN,306
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,R,ELSIE ARNTZEN,511
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,R,ELSIE ARNTZEN,590
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,R,ELSIE ARNTZEN,583
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,R,ELSIE ARNTZEN,262
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,R,ELSIE ARNTZEN,698
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,R,ELSIE ARNTZEN,892
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,R,ELSIE ARNTZEN,178
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,R,ELSIE ARNTZEN,314
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,R,ELSIE ARNTZEN,19
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,R,ELSIE ARNTZEN,697
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,R,ELSIE ARNTZEN,356
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,R,ELSIE ARNTZEN,389
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,R,ELSIE ARNTZEN,363
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,R,ELSIE ARNTZEN,67
2020-gen,omit,Lake-SWA 2 HD15,Lake,SWA 2 HD15,R,ELSIE ARNTZEN,87
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,N,MIKE BLACK,427
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,N,MIKE BLACK,220
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,N,MIKE BLACK,65
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,N,MIKE BLACK,298
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,N,MIKE BLACK,206
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,N,MIKE BLACK,326
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,N,MIKE BLACK,175
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,N,MIKE BLACK,453
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,N,MIKE BLACK,387
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,N,MIKE BLACK,421
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,N,MIKE BLACK,228
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,N,MIKE BLACK,532
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,N,MIKE BLACK,726
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,N,MIKE BLACK,98
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,N,MIKE BLACK,223
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,N,MIKE BLACK,18
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,N,MIKE BLACK,551
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,N,MIKE BLACK,288
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,N,MIKE BLACK,279
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,N,MIKE BLACK,344
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,N,MIKE BLACK,40
2020-gen,omit,Lake-SWA 2 HD15,Lake,SWA 2 HD15,N,MIKE BLACK,50
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,N,LAURIE MCKINNON,455
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,N,LAURIE MCKINNON,316
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,N,LAURIE MCKINNON,80
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,N,LAURIE MCKINNON,375
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,N,LAURIE MCKINNON,334
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,N,LAURIE MCKINNON,471
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,N,LAURIE MCKINNON,255
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,N,LAURIE MCKINNON,534
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,N,LAURIE MCKINNON,545
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,N,LAURIE MCKINNON,477
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,N,LAURIE MCKINNON,287
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,N,LAURIE MCKINNON,752
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,N,LAURIE MCKINNON,846
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,N,LAURIE MCKINNON,152
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,N,LAURIE MCKINNON,312
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,N,LAURIE MCKINNON,14
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,N,LAURIE MCKINNON,786
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,N,LAURIE MCKINNON,395
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,N,LAURIE MCKINNON,420
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,N,LAURIE MCKINNON,435
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,N,LAURIE MCKINNON,49
2020-gen,omit,Lake-SWA 2 HD15,Lake,SWA 2 HD15,N,LAURIE MCKINNON,47
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,,No,187
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,,No,136
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,,No,31
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,,No,151
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,,No,168
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,,No,211
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,,No,112
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,,No,254
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,,No,233
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,,No,181
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,,No,110
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,,No,272
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,,No,332
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,,No,47
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,,No,118
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,,No,13
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,,No,284
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,,No,169
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,,No,173
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,,No,192
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,,No,17
2020-gen,omit,Lake-SWA 2 HD15,Lake,SWA 2 HD15,,No,27
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,,Yes,695
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,,Yes,397
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,,Yes,120
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,,Yes,523
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,,Yes,392
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,,Yes,586
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,,Yes,322
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,,Yes,760
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,,Yes,739
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,,Yes,727
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,,Yes,406
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,,Yes,1059
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,,Yes,1272
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,,Yes,213
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,,Yes,424
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,,Yes,18
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,,Yes,1082
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,,Yes,534
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,,Yes,537
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,,Yes,589
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,,Yes,71
2020-gen,omit,Lake-SWA 2 HD15,Lake,SWA 2 HD15,,Yes,68
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,,No,214
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,,No,121
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,,No,25
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,,No,182
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,,No,135
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,,No,220
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,,No,109
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,,No,239
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,,No,191
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,,No,197
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,,No,98
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,,No,264
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,,No,364
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,,No,50
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,,No,107
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,,No,5
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,,No,291
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,,No,193
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,,No,164
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,,No,196
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,,No,27
2020-gen,omit,Lake-SWA 2 HD15,Lake,SWA 2 HD15,,No,25
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,,Yes,683
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,,Yes,404
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,,Yes,120
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,,Yes,511
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,,Yes,421
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,,Yes,575
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,,Yes,337
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,,Yes,793
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,,Yes,800
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,,Yes,740
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,,Yes,433
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,,Yes,1106
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,,Yes,1309
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,,Yes,227
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,,Yes,460
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,,Yes,27
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,,Yes,1108
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,,Yes,554
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,,Yes,564
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,,Yes,607
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,,Yes,60
2020-gen,omit,Lake-SWA 2 HD15,Lake,SWA 2 HD15,,Yes,74
2020-gen,senate,Lake-BEA 2 HD12,Lake,BEA 2 HD12,R,GREG HERTZ,121
2020-gen,senate,Lake-DAY 1 HD12,Lake,DAY 1 HD12,R,GREG HERTZ,505
2020-gen,senate,Lake-POL 1 HD12,Lake,POL 1 HD12,R,GREG HERTZ,808
2020-gen,senate,Lake-POL 2 HD12,Lake,POL 2 HD12,R,GREG HERTZ,759
2020-gen,senate,Lake-POL 3 HD12,Lake,POL 3 HD12,R,GREG HERTZ,389
2020-gen,senate,Lake-POL 4 HD12,Lake,POL 4 HD12,R,GREG HERTZ,1054
2020-gen,senate,Lake-POL 5 HD12,Lake,POL 5 HD12,R,GREG HERTZ,1301
2020-gen,senate,Lake-ARL 1 HD93,Lake,ARL 1 HD93,D,CHASE PORTER GAY,485
2020-gen,senate,Lake-CHA 1 HD93,Lake,CHA 1 HD93,D,CHASE PORTER GAY,209
2020-gen,senate,Lake-PAB 1_HD93,Lake,PAB 1_HD93,D,CHASE PORTER GAY,100
2020-gen,senate,Lake-POL 6 HD93,Lake,POL 6 HD93,D,CHASE PORTER GAY,48
2020-gen,senate,Lake-POL 7 HD93,Lake,POL 7 HD93,D,CHASE PORTER GAY,200
2020-gen,senate,Lake-RON 1 HD93,Lake,RON 1 HD93,D,CHASE PORTER GAY,534
2020-gen,senate,Lake-STI 1 HD93,Lake,STI 1 HD93,D,CHASE PORTER GAY,273
2020-gen,senate,Lake-ARL 1 HD93,Lake,ARL 1 HD93,L,DEVIN BRAATEN,47
2020-gen,senate,Lake-CHA 1 HD93,Lake,CHA 1 HD93,L,DEVIN BRAATEN,53
2020-gen,senate,Lake-PAB 1_HD93,Lake,PAB 1_HD93,L,DEVIN BRAATEN,31
2020-gen,senate,Lake-POL 6 HD93,Lake,POL 6 HD93,L,DEVIN BRAATEN,24
2020-gen,senate,Lake-POL 7 HD93,Lake,POL 7 HD93,L,DEVIN BRAATEN,26
2020-gen,senate,Lake-RON 1 HD93,Lake,RON 1 HD93,L,DEVIN BRAATEN,81
2020-gen,senate,Lake-STI 1 HD93,Lake,STI 1 HD93,L,DEVIN BRAATEN,60
2020-gen,senate,Lake-ARL 1 HD93,Lake,ARL 1 HD93,R,DAN SALOMON,438
2020-gen,senate,Lake-CHA 1 HD93,Lake,CHA 1 HD93,R,DAN SALOMON,468
2020-gen,senate,Lake-PAB 1_HD93,Lake,PAB 1_HD93,R,DAN SALOMON,340
2020-gen,senate,Lake-POL 6 HD93,Lake,POL 6 HD93,R,DAN SALOMON,207
2020-gen,senate,Lake-POL 7 HD93,Lake,POL 7 HD93,R,DAN SALOMON,357
2020-gen,senate,Lake-RON 1 HD93,Lake,RON 1 HD93,R,DAN SALOMON,848
2020-gen,senate,Lake-STI 1 HD93,Lake,STI 1 HD93,R,DAN SALOMON,426
2020-gen,house,Lake-BEA 1 HD10,Lake,BEA 1 HD10,D,JENNIFER ALLEN,252
2020-gen,house,Lake-FER 1 HD10,Lake,FER 1 HD10,D,JENNIFER ALLEN,274
2020-gen,house,Lake-SWA 1 HD10,Lake,SWA 1 HD10,D,JENNIFER ALLEN,26
2020-gen,house,Lake-BEA 1 HD10,Lake,BEA 1 HD10,R,MARK NOLAND,347
2020-gen,house,Lake-FER 1 HD10,Lake,FER 1 HD10,R,MARK NOLAND,617
2020-gen,house,Lake-SWA 1 HD10,Lake,SWA 1 HD10,R,MARK NOLAND,70
2020-gen,house,Lake-BEA 2 HD12,Lake,BEA 2 HD12,D,GERRY BROWNING,68
2020-gen,house,Lake-DAY 1 HD12,Lake,DAY 1 HD12,D,GERRY BROWNING,198
2020-gen,house,Lake-POL 1 HD12,Lake,POL 1 HD12,D,GERRY BROWNING,423
2020-gen,house,Lake-POL 2 HD12,Lake,POL 2 HD12,D,GERRY BROWNING,383
2020-gen,house,Lake-POL 3 HD12,Lake,POL 3 HD12,D,GERRY BROWNING,275
2020-gen,house,Lake-POL 4 HD12,Lake,POL 4 HD12,D,GERRY BROWNING,685
2020-gen,house,Lake-POL 5 HD12,Lake,POL 5 HD12,D,GERRY BROWNING,798
2020-gen,house,Lake-BEA 2 HD12,Lake,BEA 2 HD12,R,LINDA REKSTEN,101
2020-gen,house,Lake-DAY 1 HD12,Lake,DAY 1 HD12,R,LINDA REKSTEN,438
2020-gen,house,Lake-POL 1 HD12,Lake,POL 1 HD12,R,LINDA REKSTEN,622
2020-gen,house,Lake-POL 2 HD12,Lake,POL 2 HD12,R,LINDA REKSTEN,607
2020-gen,house,Lake-POL 3 HD12,Lake,POL 3 HD12,R,LINDA REKSTEN,295
2020-gen,house,Lake-POL 4 HD12,Lake,POL 4 HD12,R,LINDA REKSTEN,743
2020-gen,house,Lake-POL 5 HD12,Lake,POL 5 HD12,R,LINDA REKSTEN,933
2020-gen,house,Lake-PAB 2_HD15,Lake,PAB 2_HD15,D,MARVIN R. WEATHERWAX JR,766
2020-gen,house,Lake-POL 8 HD15,Lake,POL 8 HD15,D,MARVIN R. WEATHERWAX JR,17
2020-gen,house,Lake-RON 2 HD15,Lake,RON 2 HD15,D,MARVIN R. WEATHERWAX JR,506
2020-gen,house,Lake-STI 2 HD15,Lake,STI 2 HD15,D,MARVIN R. WEATHERWAX JR,591
2020-gen,house,Lake-SWA 2 HD15,Lake,SWA 2 HD15,D,MARVIN R. WEATHERWAX JR,44
2020-gen,house,Lake-ARL 1 HD93,Lake,ARL 1 HD93,D,LISA M. PAVLOCK,547
2020-gen,house,Lake-CHA 1 HD93,Lake,CHA 1 HD93,D,LISA M. PAVLOCK,253
2020-gen,house,Lake-PAB 1_HD93,Lake,PAB 1_HD93,D,LISA M. PAVLOCK,137
2020-gen,house,Lake-POL 6 HD93,Lake,POL 6 HD93,D,LISA M. PAVLOCK,68
2020-gen,house,Lake-POL 7 HD93,Lake,POL 7 HD93,D,LISA M. PAVLOCK,239
2020-gen,house,Lake-RON 1 HD93,Lake,RON 1 HD93,D,LISA M. PAVLOCK,689
2020-gen,house,Lake-STI 1 HD93,Lake,STI 1 HD93,D,LISA M. PAVLOCK,346
2020-gen,house,Lake-ARL 1 HD93,Lake,ARL 1 HD93,R,JOE READ,418
2020-gen,house,Lake-CHA 1 HD93,Lake,CHA 1 HD93,R,JOE READ,479
2020-gen,house,Lake-PAB 1_HD93,Lake,PAB 1_HD93,R,JOE READ,338
2020-gen,house,Lake-POL 6 HD93,Lake,POL 6 HD93,R,JOE READ,212
2020-gen,house,Lake-POL 7 HD93,Lake,POL 7 HD93,R,JOE READ,338
2020-gen,house,Lake-RON 1 HD93,Lake,RON 1 HD93,R,JOE READ,771
2020-gen,house,Lake-STI 1 HD93,Lake,STI 1 HD93,R,JOE READ,418
2020-gen,omit,Lake-ARL 1 HD93,Lake,ARL 1 HD93,R,LYN PLATT FRICKER,700
2020-gen,omit,Lake-BEA 1 HD10,Lake,BEA 1 HD10,R,LYN PLATT FRICKER,460
2020-gen,omit,Lake-BEA 2 HD12,Lake,BEA 2 HD12,R,LYN PLATT FRICKER,129
2020-gen,omit,Lake-CHA 1 HD93,Lake,CHA 1 HD93,R,LYN PLATT FRICKER,614
2020-gen,omit,Lake-DAY 1 HD12,Lake,DAY 1 HD12,R,LYN PLATT FRICKER,530
2020-gen,omit,Lake-FER 1 HD10,Lake,FER 1 HD10,R,LYN PLATT FRICKER,724
2020-gen,omit,Lake-PAB 1_HD93,Lake,PAB 1_HD93,R,LYN PLATT FRICKER,416
2020-gen,omit,Lake-PAB 2_HD15,Lake,PAB 2_HD15,R,LYN PLATT FRICKER,863
2020-gen,omit,Lake-POL 1 HD12,Lake,POL 1 HD12,R,LYN PLATT FRICKER,837
2020-gen,omit,Lake-POL 2 HD12,Lake,POL 2 HD12,R,LYN PLATT FRICKER,833
2020-gen,omit,Lake-POL 3 HD12,Lake,POL 3 HD12,R,LYN PLATT FRICKER,422
2020-gen,omit,Lake-POL 4 HD12,Lake,POL 4 HD12,R,LYN PLATT FRICKER,1150
2020-gen,omit,Lake-POL 5 HD12,Lake,POL 5 HD12,R,LYN PLATT FRICKER,1409
2020-gen,omit,Lake-POL 6 HD93,Lake,POL 6 HD93,R,LYN PLATT FRICKER,249
2020-gen,omit,Lake-POL 7 HD93,Lake,POL 7 HD93,R,LYN PLATT FRICKER,489
2020-gen,omit,Lake-POL 8 HD15,Lake,POL 8 HD15,R,LYN PLATT FRICKER,30
2020-gen,omit,Lake-RON 1 HD93,Lake,RON 1 HD93,R,LYN PLATT FRICKER,1218
2020-gen,omit,Lake-RON 2 HD15,Lake,RON 2 HD15,R,LYN PLATT FRICKER,616
2020-gen,omit,Lake-STI 1 HD93,Lake,STI 1 HD93,R,LYN PLATT FRICKER,618
2020-gen,omit,Lake-STI 2 HD15,Lake,STI 2 HD15,R,LYN PLATT FRICKER,642
2020-gen,omit,Lake-SWA 1 HD10,Lake,SWA 1 HD10,R,LYN PLATT FRICKER,79
