election,race,key,county,precinct,party,candidate,votes
2018-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,L,ROGER ROOTS,35
2018-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,L,ROGER ROOTS,77
2018-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,L,ROGER ROOTS,62
2018-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,L,ROGER ROOTS,71
2018-gen,senate,Ravalli-PCT 01,Ravalli,PCT 01,R,JASON W. ELLSWORTH,414
2018-gen,senate,Ravalli-PCT 02,Ravalli,PCT 02,R,JASON W. ELLSWORTH,723
2018-gen,senate,Ravalli-PCT 03,Ravalli,PCT 03,R,JASON W. ELLSWORTH,457
2018-gen,senate,Ravalli-PCT 04,Ravalli,PCT 04,R,JASON W. ELLSWORTH,469
2018-gen,senate,Ravalli-PCT 05,Ravalli,PCT 05,R,JASON W. ELLSWORTH,727
2018-gen,senate,Ravalli-PCT 06,Ravalli,PCT 06,R,JASON W. ELLSWORTH,542
2018-gen,senate,Ravalli-PCT 07,Ravalli,PCT 07,R,JASON W. ELLSWORTH,653
2018-gen,senate,Ravalli-PCT 08,Ravalli,PCT 08,R,JASON W. ELLSWORTH,552
2018-gen,senate,Ravalli-PCT 09,Ravalli,PCT 09,R,JASON W. ELLSWORTH,499
2018-gen,senate,Ravalli-PCT 10,Ravalli,PCT 10,R,JASON W. ELLSWORTH,693
2018-gen,senate,Ravalli-PCT 11,Ravalli,PCT 11,R,JASON W. ELLSWORTH,708
2018-gen,senate,Ravalli-PCT 12,Ravalli,PCT 12,R,JASON W. ELLSWORTH,553
2018-gen,senate,Ravalli-PCT 01,Ravalli,PCT 01,I,LAURA GARBER,140
2018-gen,senate,Ravalli-PCT 02,Ravalli,PCT 02,I,LAURA GARBER,269
2018-gen,senate,Ravalli-PCT 03,Ravalli,PCT 03,I,LAURA GARBER,174
2018-gen,senate,Ravalli-PCT 04,Ravalli,PCT 04,I,LAURA GARBER,236
2018-gen,senate,Ravalli-PCT 05,Ravalli,PCT 05,I,LAURA GARBER,479
2018-gen,senate,Ravalli-PCT 06,Ravalli,PCT 06,I,LAURA GARBER,355
2018-gen,senate,Ravalli-PCT 07,Ravalli,PCT 07,I,LAURA GARBER,514
2018-gen,senate,Ravalli-PCT 08,Ravalli,PCT 08,I,LAURA GARBER,581
2018-gen,senate,Ravalli-PCT 09,Ravalli,PCT 09,I,LAURA GARBER,434
2018-gen,senate,Ravalli-PCT 10,Ravalli,PCT 10,I,LAURA GARBER,381
2018-gen,senate,Ravalli-PCT 11,Ravalli,PCT 11,I,LAURA GARBER,353
2018-gen,senate,Ravalli-PCT 12,Ravalli,PCT 12,I,LAURA GARBER,358
2018-gen,house,Ravalli-PCT 01,Ravalli,PCT 01,R,THERESA MANZELLA,437
2018-gen,house,Ravalli-PCT 02,Ravalli,PCT 02,R,THERESA MANZELLA,736
2018-gen,house,Ravalli-PCT 03,Ravalli,PCT 03,R,THERESA MANZELLA,449
2018-gen,house,Ravalli-PCT 04,Ravalli,PCT 04,R,THERESA MANZELLA,499
2018-gen,house,Ravalli-PCT 10,Ravalli,PCT 10,R,THERESA MANZELLA,742
2018-gen,house,Ravalli-PCT 11,Ravalli,PCT 11,R,THERESA MANZELLA,726
2018-gen,house,Ravalli-PCT 12,Ravalli,PCT 12,R,THERESA MANZELLA,581
2018-gen,house,Ravalli-PCT 01,Ravalli,PCT 01,D,LAURA JACKSON,126
2018-gen,house,Ravalli-PCT 02,Ravalli,PCT 02,D,LAURA JACKSON,267
2018-gen,house,Ravalli-PCT 03,Ravalli,PCT 03,D,LAURA JACKSON,192
2018-gen,house,Ravalli-PCT 04,Ravalli,PCT 04,D,LAURA JACKSON,207
2018-gen,house,Ravalli-PCT 10,Ravalli,PCT 10,D,LAURA JACKSON,344
2018-gen,house,Ravalli-PCT 11,Ravalli,PCT 11,D,LAURA JACKSON,345
2018-gen,house,Ravalli-PCT 12,Ravalli,PCT 12,D,LAURA JACKSON,327
2018-gen,house,Ravalli-PCT 05,Ravalli,PCT 05,R,DAVID BEDEY,840
2018-gen,house,Ravalli-PCT 06,Ravalli,PCT 06,R,DAVID BEDEY,634
2018-gen,house,Ravalli-PCT 07,Ravalli,PCT 07,R,DAVID BEDEY,820
2018-gen,house,Ravalli-PCT 08,Ravalli,PCT 08,R,DAVID BEDEY,631
2018-gen,house,Ravalli-PCT 09,Ravalli,PCT 09,R,DAVID BEDEY,577
2018-gen,house,Ravalli-PCT 05,Ravalli,PCT 05,D,JASON F. NICKISCH,393
2018-gen,house,Ravalli-PCT 06,Ravalli,PCT 06,D,JASON F. NICKISCH,297
2018-gen,house,Ravalli-PCT 07,Ravalli,PCT 07,D,JASON F. NICKISCH,376
2018-gen,house,Ravalli-PCT 08,Ravalli,PCT 08,D,JASON F. NICKISCH,528
2018-gen,house,Ravalli-PCT 09,Ravalli,PCT 09,D,JASON F. NICKISCH,374
2018-gen,house,Ravalli-PCT 13,Ravalli,PCT 13,R,NANCY BALLANCE,704
2018-gen,house,Ravalli-PCT 14,Ravalli,PCT 14,R,NANCY BALLANCE,283
2018-gen,house,Ravalli-PCT 15,Ravalli,PCT 15,R,NANCY BALLANCE,869
2018-gen,house,Ravalli-PCT 16,Ravalli,PCT 16,R,NANCY BALLANCE,627
2018-gen,house,Ravalli-PCT 17,Ravalli,PCT 17,R,NANCY BALLANCE,692
2018-gen,house,Ravalli-PCT 18,Ravalli,PCT 18,R,NANCY BALLANCE,815
2018-gen,house,Ravalli-PCT 21,Ravalli,PCT 21,R,NANCY BALLANCE,381
2018-gen,house,Ravalli-PCT 19,Ravalli,PCT 19,R,SHARON GREEF,774
2018-gen,house,Ravalli-PCT 20,Ravalli,PCT 20,R,SHARON GREEF,500
2018-gen,house,Ravalli-PCT 22,Ravalli,PCT 22,R,SHARON GREEF,803
2018-gen,house,Ravalli-PCT 23,Ravalli,PCT 23,R,SHARON GREEF,834
2018-gen,house,Ravalli-PCT 24,Ravalli,PCT 24,R,SHARON GREEF,758
2018-gen,house,Ravalli-PCT 19,Ravalli,PCT 19,D,MARGARET GORSKI,423
2018-gen,house,Ravalli-PCT 20,Ravalli,PCT 20,D,MARGARET GORSKI,377
2018-gen,house,Ravalli-PCT 22,Ravalli,PCT 22,D,MARGARET GORSKI,434
2018-gen,house,Ravalli-PCT 23,Ravalli,PCT 23,D,MARGARET GORSKI,433
2018-gen,house,Ravalli-PCT 24,Ravalli,PCT 24,D,MARGARET GORSKI,474
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,R,GREG CHILCOTT,433
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,R,CHRIS HOFFMAN,476
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,R,JEFF BURROWS,453
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,R,JEFF BURROWS,805
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,R,CHRIS HOFFMAN,853
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,R,GREG CHILCOTT,758
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,R,GREG CHILCOTT,465
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,R,CHRIS HOFFMAN,550
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,R,JEFF BURROWS,534
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,R,JEFF BURROWS,558
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,R,CHRIS HOFFMAN,603
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,R,GREG CHILCOTT,522
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,R,GREG CHILCOTT,799
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,R,CHRIS HOFFMAN,1001
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,R,JEFF BURROWS,891
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,R,JEFF BURROWS,709
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,R,CHRIS HOFFMAN,769
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,R,GREG CHILCOTT,598
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,R,GREG CHILCOTT,773
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,R,CHRIS HOFFMAN,1000
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,R,JEFF BURROWS,875
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,R,JEFF BURROWS,750
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,R,CHRIS HOFFMAN,857
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,R,GREG CHILCOTT,578
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,R,GREG CHILCOTT,548
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,R,CHRIS HOFFMAN,767
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,R,JEFF BURROWS,685
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,R,JEFF BURROWS,853
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,R,CHRIS HOFFMAN,905
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,R,GREG CHILCOTT,775
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,R,GREG CHILCOTT,769
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,R,CHRIS HOFFMAN,903
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,R,JEFF BURROWS,840
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,R,GREG CHILCOTT,634
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,R,CHRIS HOFFMAN,788
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,R,JEFF BURROWS,698
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,R,JEFF BURROWS,700
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,R,CHRIS HOFFMAN,760
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,R,GREG CHILCOTT,625
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,R,GREG CHILCOTT,281
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,R,CHRIS HOFFMAN,289
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,R,JEFF BURROWS,281
2018-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,R,JEFF BURROWS,872
2018-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,R,CHRIS HOFFMAN,943
2018-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,R,GREG CHILCOTT,775
2018-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,R,GREG CHILCOTT,549
2018-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,R,CHRIS HOFFMAN,656
2018-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,R,JEFF BURROWS,618
2018-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,R,JEFF BURROWS,685
2018-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,R,CHRIS HOFFMAN,733
2018-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,R,GREG CHILCOTT,627
2018-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,R,GREG CHILCOTT,759
2018-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,R,CHRIS HOFFMAN,850
2018-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,R,JEFF BURROWS,805
2018-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,R,JEFF BURROWS,930
2018-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,R,CHRIS HOFFMAN,971
2018-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,R,GREG CHILCOTT,823
2018-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,R,GREG CHILCOTT,522
2018-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,R,CHRIS HOFFMAN,686
2018-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,R,JEFF BURROWS,639
2018-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,R,JEFF BURROWS,390
2018-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,R,CHRIS HOFFMAN,404
2018-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,R,GREG CHILCOTT,354
2018-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,R,GREG CHILCOTT,817
2018-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,R,CHRIS HOFFMAN,987
2018-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,R,JEFF BURROWS,936
2018-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,R,JEFF BURROWS,976
2018-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,R,CHRIS HOFFMAN,997
2018-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,R,GREG CHILCOTT,831
2018-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,R,GREG CHILCOTT,763
2018-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,R,CHRIS HOFFMAN,945
2018-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,R,JEFF BURROWS,912
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,D,LYNDSAY STOVER,128
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,D,LYNDSAY STOVER,243
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,D,LYNDSAY STOVER,175
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,D,LYNDSAY STOVER,195
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,D,LYNDSAY STOVER,424
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,D,LYNDSAY STOVER,329
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,D,LYNDSAY STOVER,428
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,D,LYNDSAY STOVER,588
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,D,LYNDSAY STOVER,410
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,D,LYNDSAY STOVER,313
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,D,LYNDSAY STOVER,308
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,D,LYNDSAY STOVER,286
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,D,LYNDSAY STOVER,245
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,D,LYNDSAY STOVER,12
2018-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,D,LYNDSAY STOVER,348
2018-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,D,LYNDSAY STOVER,220
2018-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,D,LYNDSAY STOVER,284
2018-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,D,LYNDSAY STOVER,309
2018-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,D,LYNDSAY STOVER,367
2018-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,D,LYNDSAY STOVER,355
2018-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,D,LYNDSAY STOVER,158
2018-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,D,LYNDSAY STOVER,418
2018-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,D,LYNDSAY STOVER,434
2018-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,D,LYNDSAY STOVER,464
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,R,REGINA PLETTENBERG,486
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,R,REGINA PLETTENBERG,866
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,R,REGINA PLETTENBERG,560
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,R,REGINA PLETTENBERG,638
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,R,REGINA PLETTENBERG,1030
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,R,REGINA PLETTENBERG,801
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,R,REGINA PLETTENBERG,1030
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,R,REGINA PLETTENBERG,895
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,R,REGINA PLETTENBERG,800
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,R,REGINA PLETTENBERG,937
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,R,REGINA PLETTENBERG,939
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,R,REGINA PLETTENBERG,790
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,R,REGINA PLETTENBERG,762
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,R,REGINA PLETTENBERG,287
2018-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,R,REGINA PLETTENBERG,949
2018-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,R,REGINA PLETTENBERG,660
2018-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,R,REGINA PLETTENBERG,738
2018-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,R,REGINA PLETTENBERG,893
2018-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,R,REGINA PLETTENBERG,1008
2018-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,R,REGINA PLETTENBERG,703
2018-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,R,REGINA PLETTENBERG,413
2018-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,R,REGINA PLETTENBERG,1008
2018-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,R,REGINA PLETTENBERG,1027
2018-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,R,REGINA PLETTENBERG,982
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,R,STEVE HOLTON,481
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,R,STEVE HOLTON,855
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,R,STEVE HOLTON,563
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,R,STEVE HOLTON,630
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,R,STEVE HOLTON,1043
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,R,STEVE HOLTON,799
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,R,STEVE HOLTON,1015
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,R,STEVE HOLTON,876
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,R,STEVE HOLTON,779
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,R,STEVE HOLTON,927
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,R,STEVE HOLTON,920
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,R,STEVE HOLTON,774
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,R,STEVE HOLTON,766
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,R,STEVE HOLTON,287
2018-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,R,STEVE HOLTON,945
2018-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,R,STEVE HOLTON,657
2018-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,R,STEVE HOLTON,727
2018-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,R,STEVE HOLTON,869
2018-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,R,STEVE HOLTON,987
2018-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,R,STEVE HOLTON,705
2018-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,R,STEVE HOLTON,404
2018-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,R,STEVE HOLTON,983
2018-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,R,STEVE HOLTON,1019
2018-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,R,STEVE HOLTON,962
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,R,BILL FULBRIGHT,454
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,R,BILL FULBRIGHT,805
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,R,BILL FULBRIGHT,542
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,R,BILL FULBRIGHT,561
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,R,BILL FULBRIGHT,917
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,R,BILL FULBRIGHT,726
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,R,BILL FULBRIGHT,904
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,R,BILL FULBRIGHT,787
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,R,BILL FULBRIGHT,742
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,R,BILL FULBRIGHT,861
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,R,BILL FULBRIGHT,841
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,R,BILL FULBRIGHT,717
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,R,BILL FULBRIGHT,724
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,R,BILL FULBRIGHT,280
2018-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,R,BILL FULBRIGHT,879
2018-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,R,BILL FULBRIGHT,623
2018-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,R,BILL FULBRIGHT,707
2018-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,R,BILL FULBRIGHT,822
2018-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,R,BILL FULBRIGHT,953
2018-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,R,BILL FULBRIGHT,674
2018-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,R,BILL FULBRIGHT,395
2018-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,R,BILL FULBRIGHT,959
2018-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,R,BILL FULBRIGHT,996
2018-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,R,BILL FULBRIGHT,928
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,R,DANIEL D WHITESITT,468
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,R,DANIEL D WHITESITT,836
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,R,DANIEL D WHITESITT,550
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,R,DANIEL D WHITESITT,609
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,R,DANIEL D WHITESITT,961
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,R,DANIEL D WHITESITT,755
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,R,DANIEL D WHITESITT,960
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,R,DANIEL D WHITESITT,816
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,R,DANIEL D WHITESITT,743
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,R,DANIEL D WHITESITT,893
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,R,DANIEL D WHITESITT,881
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,R,DANIEL D WHITESITT,749
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,R,DANIEL D WHITESITT,739
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,R,DANIEL D WHITESITT,283
2018-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,R,DANIEL D WHITESITT,921
2018-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,R,DANIEL D WHITESITT,646
2018-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,R,DANIEL D WHITESITT,740
2018-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,R,DANIEL D WHITESITT,886
2018-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,R,DANIEL D WHITESITT,986
2018-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,R,DANIEL D WHITESITT,723
2018-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,R,DANIEL D WHITESITT,413
2018-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,R,DANIEL D WHITESITT,1005
2018-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,R,DANIEL D WHITESITT,1010
2018-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,R,DANIEL D WHITESITT,963
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,N,PERRY JOHNSON,187
2018-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,N,JIM BAILEY,280
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,N,JIM BAILEY,487
2018-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,N,PERRY JOHNSON,376
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,N,PERRY JOHNSON,248
2018-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,N,JIM BAILEY,318
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,N,JIM BAILEY,295
2018-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,N,PERRY JOHNSON,322
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,N,PERRY JOHNSON,526
2018-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,N,JIM BAILEY,568
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,N,JIM BAILEY,397
2018-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,N,PERRY JOHNSON,465
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,N,PERRY JOHNSON,572
2018-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,N,JIM BAILEY,523
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,N,JIM BAILEY,504
2018-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,N,PERRY JOHNSON,515
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,N,PERRY JOHNSON,412
2018-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,N,JIM BAILEY,448
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,N,JIM BAILEY,500
2018-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,N,PERRY JOHNSON,445
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,N,PERRY JOHNSON,435
2018-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,N,JIM BAILEY,486
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,N,JIM BAILEY,441
2018-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,N,PERRY JOHNSON,366
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,N,PERRY JOHNSON,380
2018-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,N,JIM BAILEY,422
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,N,JIM BAILEY,159
2018-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,N,PERRY JOHNSON,96
