election,race,key,county,precinct,party,candidate,votes
2014-gen,state auditor,Flathead-PRECINCT 41,Flathead,PRECINCT 41,,YES,583
2014-gen,state auditor,Flathead-PRECINCT 42,Flathead,PRECINCT 42,,YES,443
2014-gen,state auditor,Flathead-PRECINCT 43,Flathead,PRECINCT 43,,YES,505
2014-gen,state auditor,Flathead-PRECINCT 44,Flathead,PRECINCT 44,,YES,434
2014-gen,state auditor,Flathead-PRECINCT 45,Flathead,PRECINCT 45,,YES,448
2014-gen,state auditor,Flathead-PRECINCT 47,Flathead,PRECINCT 47,,YES,367
2014-gen,state auditor,Flathead-PRECINCT 48,Flathead,PRECINCT 48,,YES,255
2014-gen,state auditor,Flathead-PRECINCT 49,Flathead,PRECINCT 49,,YES,379
2014-gen,state auditor,Flathead-PRECINCT 50,Flathead,PRECINCT 50,,YES,244
2014-gen,state auditor,Flathead-PRECINCT 7,Flathead,PRECINCT 7,,YES,338
2014-gen,state auditor,Flathead-PRECINCT 8,Flathead,PRECINCT 8,,YES,241
2014-gen,state auditor,Flathead-PRECINCT 89,Flathead,PRECINCT 89,,YES,113
2014-gen,state auditor,Flathead-PRECINCT 23,Flathead,PRECINCT 23,,NO,338
2014-gen,state auditor,Flathead-PRECINCT 21,Flathead,PRECINCT 21,,NO,353
2014-gen,state auditor,Flathead-PRECINCT 24,Flathead,PRECINCT 24,,NO,255
2014-gen,state auditor,Flathead-PRECINCT 26,Flathead,PRECINCT 26,,NO,215
2014-gen,state auditor,Flathead-PRECINCT 36,Flathead,PRECINCT 36,,NO,520
2014-gen,state auditor,Flathead-PRECINCT 4,Flathead,PRECINCT 4,,NO,303
2014-gen,state auditor,Flathead-PRECINCT 6,Flathead,PRECINCT 6,,NO,665
2014-gen,state auditor,Flathead-PRECINCT 37,Flathead,PRECINCT 37,,NO,498
2014-gen,state auditor,Flathead-PRECINCT 18,Flathead,PRECINCT 18,,NO,484
2014-gen,state auditor,Flathead-PRECINCT 31,Flathead,PRECINCT 31,,NO,604
2014-gen,state auditor,Flathead-PRECINCT 5,Flathead,PRECINCT 5,,NO,323
2014-gen,state auditor,Flathead-PRECINCT 15,Flathead,PRECINCT 15,,NO,289
2014-gen,state auditor,Flathead-PRECINCT 1,Flathead,PRECINCT 1,,NO,190
2014-gen,state auditor,Flathead-PRECINCT 11,Flathead,PRECINCT 11,,NO,365
2014-gen,state auditor,Flathead-PRECINCT 13,Flathead,PRECINCT 13,,NO,441
2014-gen,state auditor,Flathead-PRECINCT 14,Flathead,PRECINCT 14,,NO,252
2014-gen,state auditor,Flathead-PRECINCT 16,Flathead,PRECINCT 16,,NO,347
2014-gen,state auditor,Flathead-PRECINCT 17,Flathead,PRECINCT 17,,NO,104
2014-gen,state auditor,Flathead-PRECINCT 19,Flathead,PRECINCT 19,,NO,315
2014-gen,state auditor,Flathead-PRECINCT 2,Flathead,PRECINCT 2,,NO,216
2014-gen,state auditor,Flathead-PRECINCT 20,Flathead,PRECINCT 20,,NO,455
2014-gen,state auditor,Flathead-PRECINCT 25,Flathead,PRECINCT 25,,NO,420
2014-gen,state auditor,Flathead-PRECINCT 29,Flathead,PRECINCT 29,,NO,473
2014-gen,state auditor,Flathead-PRECINCT 3,Flathead,PRECINCT 3,,NO,254
2014-gen,state auditor,Flathead-PRECINCT 32,Flathead,PRECINCT 32,,NO,268
2014-gen,state auditor,Flathead-PRECINCT 33,Flathead,PRECINCT 33,,NO,127
2014-gen,state auditor,Flathead-PRECINCT 34,Flathead,PRECINCT 34,,NO,485
2014-gen,state auditor,Flathead-PRECINCT 35,Flathead,PRECINCT 35,,NO,441
2014-gen,state auditor,Flathead-PRECINCT 38,Flathead,PRECINCT 38,,NO,509
2014-gen,state auditor,Flathead-PRECINCT 39,Flathead,PRECINCT 39,,NO,209
2014-gen,state auditor,Flathead-PRECINCT 41,Flathead,PRECINCT 41,,NO,429
2014-gen,state auditor,Flathead-PRECINCT 42,Flathead,PRECINCT 42,,NO,534
2014-gen,state auditor,Flathead-PRECINCT 43,Flathead,PRECINCT 43,,NO,525
2014-gen,state auditor,Flathead-PRECINCT 44,Flathead,PRECINCT 44,,NO,416
2014-gen,state auditor,Flathead-PRECINCT 45,Flathead,PRECINCT 45,,NO,336
2014-gen,state auditor,Flathead-PRECINCT 47,Flathead,PRECINCT 47,,NO,282
2014-gen,state auditor,Flathead-PRECINCT 48,Flathead,PRECINCT 48,,NO,245
2014-gen,state auditor,Flathead-PRECINCT 49,Flathead,PRECINCT 49,,NO,262
2014-gen,state auditor,Flathead-PRECINCT 50,Flathead,PRECINCT 50,,NO,401
2014-gen,state auditor,Flathead-PRECINCT 7,Flathead,PRECINCT 7,,NO,311
2014-gen,state auditor,Flathead-PRECINCT 8,Flathead,PRECINCT 8,,NO,298
2014-gen,state auditor,Flathead-PRECINCT 89,Flathead,PRECINCT 89,,NO,200
2014-gen,state auditor,Gallatin-PCT 59A,Gallatin,PCT 59A,,YES,97
2014-gen,state auditor,Gallatin-PCT 63A,Gallatin,PCT 63A,,YES,588
2014-gen,state auditor,Gallatin-PCT 66B,Gallatin,PCT 66B,,YES,608
2014-gen,state auditor,Gallatin-PCT 68B,Gallatin,PCT 68B,,YES,448
2014-gen,state auditor,Gallatin-PCT 69A,Gallatin,PCT 69A,,YES,410
2014-gen,state auditor,Gallatin-PCT 69B,Gallatin,PCT 69B,,YES,491
2014-gen,state auditor,Gallatin-PCT 69C,Gallatin,PCT 69C,,YES,498
2014-gen,state auditor,Gallatin-PCT 69D,Gallatin,PCT 69D,,YES,451
2014-gen,state auditor,Gallatin-PCT 64A,Gallatin,PCT 64A,,YES,264
2014-gen,state auditor,Gallatin-PCT 64B,Gallatin,PCT 64B,,YES,440
2014-gen,state auditor,Gallatin-PCT 64C,Gallatin,PCT 64C,,YES,724
2014-gen,state auditor,Gallatin-PCT 64D,Gallatin,PCT 64D,,YES,801
2014-gen,state auditor,Gallatin-PCT 61A,Gallatin,PCT 61A,,YES,750
2014-gen,state auditor,Gallatin-PCT 61B,Gallatin,PCT 61B,,YES,711
2014-gen,state auditor,Gallatin-PCT 61C,Gallatin,PCT 61C,,YES,594
2014-gen,state auditor,Gallatin-PCT 61D,Gallatin,PCT 61D,,YES,803
2014-gen,state auditor,Gallatin-PCT 62A,Gallatin,PCT 62A,,YES,537
2014-gen,state auditor,Gallatin-PCT 62B,Gallatin,PCT 62B,,YES,460
2014-gen,state auditor,Gallatin-PCT 62C,Gallatin,PCT 62C,,YES,851
2014-gen,state auditor,Gallatin-PCT 62D,Gallatin,PCT 62D,,YES,833
2014-gen,state auditor,Gallatin-PCT 63B,Gallatin,PCT 63B,,YES,228
2014-gen,state auditor,Gallatin-PCT 63C,Gallatin,PCT 63C,,YES,530
2014-gen,state auditor,Gallatin-PCT 65A,Gallatin,PCT 65A,,YES,540
2014-gen,state auditor,Gallatin-PCT 65B,Gallatin,PCT 65B,,YES,653
2014-gen,state auditor,Gallatin-PCT 65C,Gallatin,PCT 65C,,YES,674
2014-gen,state auditor,Gallatin-PCT 66A,Gallatin,PCT 66A,,YES,695
2014-gen,state auditor,Gallatin-PCT 66C,Gallatin,PCT 66C,,YES,559
2014-gen,state auditor,Gallatin-PCT 67A,Gallatin,PCT 67A,,YES,554
2014-gen,state auditor,Gallatin-PCT 67B,Gallatin,PCT 67B,,YES,531
2014-gen,state auditor,Gallatin-PCT 67C,Gallatin,PCT 67C,,YES,468
2014-gen,state auditor,Gallatin-PCT 68A,Gallatin,PCT 68A,,YES,725
2014-gen,state auditor,Gallatin-PCT 68C,Gallatin,PCT 68C,,YES,508
2014-gen,state auditor,Gallatin-PCT 59A,Gallatin,PCT 59A,,NO,127
2014-gen,state auditor,Gallatin-PCT 63A,Gallatin,PCT 63A,,NO,460
2014-gen,state auditor,Gallatin-PCT 66B,Gallatin,PCT 66B,,NO,477
2014-gen,state auditor,Gallatin-PCT 68B,Gallatin,PCT 68B,,NO,363
2014-gen,state auditor,Gallatin-PCT 69A,Gallatin,PCT 69A,,NO,608
2014-gen,state auditor,Gallatin-PCT 69B,Gallatin,PCT 69B,,NO,532
2014-gen,state auditor,Gallatin-PCT 69C,Gallatin,PCT 69C,,NO,567
2014-gen,state auditor,Gallatin-PCT 69D,Gallatin,PCT 69D,,NO,449
2014-gen,state auditor,Gallatin-PCT 64A,Gallatin,PCT 64A,,NO,272
2014-gen,state auditor,Gallatin-PCT 64B,Gallatin,PCT 64B,,NO,263
2014-gen,state auditor,Gallatin-PCT 64C,Gallatin,PCT 64C,,NO,550
2014-gen,state auditor,Gallatin-PCT 64D,Gallatin,PCT 64D,,NO,689
2014-gen,state auditor,Gallatin-PCT 61A,Gallatin,PCT 61A,,NO,446
2014-gen,state auditor,Gallatin-PCT 61B,Gallatin,PCT 61B,,NO,514
2014-gen,state auditor,Gallatin-PCT 61C,Gallatin,PCT 61C,,NO,420
2014-gen,state auditor,Gallatin-PCT 61D,Gallatin,PCT 61D,,NO,494
2014-gen,state auditor,Gallatin-PCT 62A,Gallatin,PCT 62A,,NO,325
2014-gen,state auditor,Gallatin-PCT 62B,Gallatin,PCT 62B,,NO,289
2014-gen,state auditor,Gallatin-PCT 62C,Gallatin,PCT 62C,,NO,419
2014-gen,state auditor,Gallatin-PCT 62D,Gallatin,PCT 62D,,NO,522
2014-gen,state auditor,Gallatin-PCT 63B,Gallatin,PCT 63B,,NO,123
2014-gen,state auditor,Gallatin-PCT 63C,Gallatin,PCT 63C,,NO,417
2014-gen,state auditor,Gallatin-PCT 65A,Gallatin,PCT 65A,,NO,461
2014-gen,state auditor,Gallatin-PCT 65B,Gallatin,PCT 65B,,NO,408
2014-gen,state auditor,Gallatin-PCT 65C,Gallatin,PCT 65C,,NO,476
2014-gen,state auditor,Gallatin-PCT 66A,Gallatin,PCT 66A,,NO,385
2014-gen,state auditor,Gallatin-PCT 66C,Gallatin,PCT 66C,,NO,406
2014-gen,state auditor,Gallatin-PCT 67A,Gallatin,PCT 67A,,NO,404
2014-gen,state auditor,Gallatin-PCT 67B,Gallatin,PCT 67B,,NO,523
2014-gen,state auditor,Gallatin-PCT 67C,Gallatin,PCT 67C,,NO,591
2014-gen,state auditor,Gallatin-PCT 68A,Gallatin,PCT 68A,,NO,616
2014-gen,state auditor,Gallatin-PCT 68C,Gallatin,PCT 68C,,NO,480
2014-gen,state auditor,Garfield-PRECINCT 19,Garfield,PRECINCT 19,,YES,19
2014-gen,state auditor,Garfield-PRECINCT 01,Garfield,PRECINCT 01,,YES,110
2014-gen,state auditor,Garfield-PRECINCT 07,Garfield,PRECINCT 07,,YES,22
2014-gen,state auditor,Garfield-PRECINCT 14,Garfield,PRECINCT 14,,YES,19
2014-gen,state auditor,Garfield-PRECINCT 19,Garfield,PRECINCT 19,,NO,44
2014-gen,state auditor,Garfield-PRECINCT 01,Garfield,PRECINCT 01,,NO,202
2014-gen,state auditor,Garfield-PRECINCT 07,Garfield,PRECINCT 07,,NO,53
2014-gen,state auditor,Garfield-PRECINCT 14,Garfield,PRECINCT 14,,NO,47
2014-gen,state auditor,Glacier-PCT 09,Glacier,PCT 09,,YES,254
2014-gen,state auditor,Glacier-PCT 07,Glacier,PCT 07,,YES,10
2014-gen,state auditor,Glacier-PCT 01,Glacier,PCT 01,,YES,171
2014-gen,state auditor,Glacier-PCT 02,Glacier,PCT 02,,YES,130
2014-gen,state auditor,Glacier-PCT 03,Glacier,PCT 03,,YES,109
2014-gen,state auditor,Glacier-PCT 04,Glacier,PCT 04,,YES,57
2014-gen,state auditor,Glacier-PCT 05,Glacier,PCT 05,,YES,158
2014-gen,state auditor,Glacier-PCT 06,Glacier,PCT 06,,YES,17
2014-gen,state auditor,Glacier-PCT 08,Glacier,PCT 08,,YES,89
2014-gen,state auditor,Glacier-PCT 10,Glacier,PCT 10,,YES,105
2014-gen,state auditor,Glacier-PCT 11,Glacier,PCT 11,,YES,30
2014-gen,state auditor,Glacier-PCT 12,Glacier,PCT 12,,YES,67
2014-gen,state auditor,Glacier-PCT 13,Glacier,PCT 13,,YES,67
2014-gen,state auditor,Glacier-PCT 15,Glacier,PCT 15,,YES,67
2014-gen,state auditor,Glacier-PCT 19,Glacier,PCT 19,,YES,39
2014-gen,state auditor,Glacier-PCT 21C,Glacier,PCT 21C,,YES,36
2014-gen,state auditor,Glacier-PCT 09,Glacier,PCT 09,,NO,285
2014-gen,state auditor,Glacier-PCT 07,Glacier,PCT 07,,NO,11
2014-gen,state auditor,Glacier-PCT 01,Glacier,PCT 01,,NO,190
2014-gen,state auditor,Glacier-PCT 02,Glacier,PCT 02,,NO,120
2014-gen,state auditor,Glacier-PCT 03,Glacier,PCT 03,,NO,129
2014-gen,state auditor,Glacier-PCT 04,Glacier,PCT 04,,NO,80
2014-gen,state auditor,Glacier-PCT 05,Glacier,PCT 05,,NO,220
2014-gen,state auditor,Glacier-PCT 06,Glacier,PCT 06,,NO,44
2014-gen,state auditor,Glacier-PCT 08,Glacier,PCT 08,,NO,90
2014-gen,state auditor,Glacier-PCT 10,Glacier,PCT 10,,NO,105
2014-gen,state auditor,Glacier-PCT 11,Glacier,PCT 11,,NO,46
2014-gen,state auditor,Glacier-PCT 12,Glacier,PCT 12,,NO,67
2014-gen,state auditor,Glacier-PCT 13,Glacier,PCT 13,,NO,50
2014-gen,state auditor,Glacier-PCT 15,Glacier,PCT 15,,NO,71
2014-gen,state auditor,Glacier-PCT 19,Glacier,PCT 19,,NO,46
2014-gen,state auditor,Glacier-PCT 21C,Glacier,PCT 21C,,NO,48
2014-gen,state auditor,Golden Valley-LAVINA,Golden Valley,LAVINA,,YES,62
2014-gen,state auditor,Golden Valley-RYEGATE,Golden Valley,RYEGATE,,YES,73
2014-gen,state auditor,Golden Valley-LAVINA,Golden Valley,LAVINA,,NO,142
2014-gen,state auditor,Golden Valley-RYEGATE,Golden Valley,RYEGATE,,NO,141
2014-gen,state auditor,Granite-PRECINCT #1,Granite,PRECINCT #1,,YES,143
2014-gen,state auditor,Granite-PRECINCT #2,Granite,PRECINCT #2,,YES,242
2014-gen,state auditor,Granite-PRECINCT #9,Granite,PRECINCT #9,,YES,127
2014-gen,state auditor,Granite-PRECINCT #10,Granite,PRECINCT #10,,YES,144
2014-gen,state auditor,Granite-PRECINCT #10,Granite,PRECINCT #10,,NO,218
2014-gen,state auditor,Granite-PRECINCT #1,Granite,PRECINCT #1,,NO,188
2014-gen,state auditor,Granite-PRECINCT #2,Granite,PRECINCT #2,,NO,185
2014-gen,state auditor,Granite-PRECINCT #9,Granite,PRECINCT #9,,NO,138
2014-gen,state auditor,Hill-PRECINCT #01,Hill,PRECINCT #01,,YES,262
2014-gen,state auditor,Hill-PRECINCT #02,Hill,PRECINCT #02,,YES,107
2014-gen,state auditor,Hill-PRECINCT #03,Hill,PRECINCT #03,,YES,188
2014-gen,state auditor,Hill-PRECINCT #07,Hill,PRECINCT #07,,YES,261
2014-gen,state auditor,Hill-PRECINCT #08,Hill,PRECINCT #08,,YES,251
2014-gen,state auditor,Hill-PRECINCT #10,Hill,PRECINCT #10,,YES,89
2014-gen,state auditor,Hill-PRECINCT #13,Hill,PRECINCT #13,,YES,94
2014-gen,state auditor,Hill-PRECINCT #14,Hill,PRECINCT #14,,YES,93
2014-gen,state auditor,Hill-PRECINCT #15,Hill,PRECINCT #15,,YES,95
2014-gen,state auditor,Hill-PRECINCT #16,Hill,PRECINCT #16,,YES,69
2014-gen,state auditor,Hill-PRECINCT #18,Hill,PRECINCT #18,,YES,38
2014-gen,state auditor,Hill-PRECINCT #20,Hill,PRECINCT #20,,YES,103
2014-gen,state auditor,Hill-PRECINCT #21,Hill,PRECINCT #21,,YES,39
2014-gen,state auditor,Hill-PRECINCT #22,Hill,PRECINCT #22,,YES,89
2014-gen,state auditor,Hill-PRECINCT #25,Hill,PRECINCT #25,,YES,156
2014-gen,state auditor,Hill-PRECINCT #28,Hill,PRECINCT #28,,YES,150
2014-gen,state auditor,Hill-PRECINCT #09,Hill,PRECINCT #09,,YES,229
2014-gen,state auditor,Hill-PRECINCT #01,Hill,PRECINCT #01,,NO,205
2014-gen,state auditor,Hill-PRECINCT #02,Hill,PRECINCT #02,,NO,134
2014-gen,state auditor,Hill-PRECINCT #03,Hill,PRECINCT #03,,NO,228
2014-gen,state auditor,Hill-PRECINCT #07,Hill,PRECINCT #07,,NO,225
2014-gen,state auditor,Hill-PRECINCT #08,Hill,PRECINCT #08,,NO,205
2014-gen,state auditor,Hill-PRECINCT #10,Hill,PRECINCT #10,,NO,102
2014-gen,state auditor,Hill-PRECINCT #13,Hill,PRECINCT #13,,NO,84
2014-gen,state auditor,Hill-PRECINCT #14,Hill,PRECINCT #14,,NO,152
2014-gen,state auditor,Hill-PRECINCT #15,Hill,PRECINCT #15,,NO,103
2014-gen,state auditor,Hill-PRECINCT #16,Hill,PRECINCT #16,,NO,99
2014-gen,state auditor,Hill-PRECINCT #18,Hill,PRECINCT #18,,NO,42
2014-gen,state auditor,Hill-PRECINCT #20,Hill,PRECINCT #20,,NO,103
2014-gen,state auditor,Hill-PRECINCT #21,Hill,PRECINCT #21,,NO,87
2014-gen,state auditor,Hill-PRECINCT #22,Hill,PRECINCT #22,,NO,116
2014-gen,state auditor,Hill-PRECINCT #25,Hill,PRECINCT #25,,NO,232
2014-gen,state auditor,Hill-PRECINCT #28,Hill,PRECINCT #28,,NO,117
2014-gen,state auditor,Hill-PRECINCT #09,Hill,PRECINCT #09,,NO,144
2014-gen,state auditor,Jefferson-PREC.01-71,Jefferson,PREC.01-71,,YES,217
2014-gen,state auditor,Jefferson-PREC.02-75,Jefferson,PREC.02-75,,YES,284
2014-gen,state auditor,Jefferson-PREC.03-75,Jefferson,PREC.03-75,,YES,12
2014-gen,state auditor,Jefferson-PREC.05-75,Jefferson,PREC.05-75,,YES,28
2014-gen,state auditor,Jefferson-PREC.06-75,Jefferson,PREC.06-75,,YES,107
2014-gen,state auditor,Jefferson-PREC.07-75,Jefferson,PREC.07-75,,YES,334
2014-gen,state auditor,Jefferson-PREC.08-75,Jefferson,PREC.08-75,,YES,157
2014-gen,state auditor,Jefferson-PREC.09-75,Jefferson,PREC.09-75,,YES,363
2014-gen,state auditor,Jefferson-PREC.10-75,Jefferson,PREC.10-75,,YES,389
2014-gen,state auditor,Jefferson-PREC.04-75,Jefferson,PREC.04-75,,YES,290
2014-gen,state auditor,Jefferson-PREC.04-75,Jefferson,PREC.04-75,,NO,442
2014-gen,state auditor,Jefferson-PREC.01-71,Jefferson,PREC.01-71,,NO,373
2014-gen,state auditor,Jefferson-PREC.02-75,Jefferson,PREC.02-75,,NO,477
2014-gen,state auditor,Jefferson-PREC.03-75,Jefferson,PREC.03-75,,NO,37
2014-gen,state auditor,Jefferson-PREC.05-75,Jefferson,PREC.05-75,,NO,65
2014-gen,state auditor,Jefferson-PREC.06-75,Jefferson,PREC.06-75,,NO,189
2014-gen,state auditor,Jefferson-PREC.07-75,Jefferson,PREC.07-75,,NO,333
2014-gen,state auditor,Jefferson-PREC.08-75,Jefferson,PREC.08-75,,NO,199
2014-gen,state auditor,Jefferson-PREC.09-75,Jefferson,PREC.09-75,,NO,358
2014-gen,state auditor,Jefferson-PREC.10-75,Jefferson,PREC.10-75,,NO,322
2014-gen,state auditor,Judith Basin-PRECINCT 3,Judith Basin,PRECINCT 3,,YES,143
2014-gen,state auditor,Judith Basin-PRECINCT 1,Judith Basin,PRECINCT 1,,YES,35
2014-gen,state auditor,Judith Basin-PRECINCT 2,Judith Basin,PRECINCT 2,,YES,43
2014-gen,state auditor,Judith Basin-PRECINCT 4,Judith Basin,PRECINCT 4,,YES,183
2014-gen,state auditor,Judith Basin-PRECINCT 3,Judith Basin,PRECINCT 3,,NO,233
2014-gen,state auditor,Judith Basin-PRECINCT 1,Judith Basin,PRECINCT 1,,NO,49
2014-gen,state auditor,Judith Basin-PRECINCT 2,Judith Basin,PRECINCT 2,,NO,74
2014-gen,state auditor,Judith Basin-PRECINCT 4,Judith Basin,PRECINCT 4,,NO,205
2014-gen,state auditor,Lake-STI 1 HD93,Lake,STI 1 HD93,,YES,210
2014-gen,state auditor,Lake-DAY 1 HD12,Lake,DAY 1 HD12,,YES,193
2014-gen,state auditor,Lake-SWA 1 HD10,Lake,SWA 1 HD10,,YES,37
2014-gen,state auditor,Lake-BEA 2 HD12,Lake,BEA 2 HD12,,YES,52
2014-gen,state auditor,Lake-BEA 1 HD10,Lake,BEA 1 HD10,,YES,159
2014-gen,state auditor,Lake-POL 6 HD93,Lake,POL 6 HD93,,YES,87
2014-gen,state auditor,Lake-POL 8 HD15,Lake,POL 8 HD15,,YES,14
2014-gen,state auditor,Lake-POL 7 HD93,Lake,POL 7 HD93,,YES,192
2014-gen,state auditor,Lake-RON 1 HD93,Lake,RON 1 HD93,,YES,532
2014-gen,state auditor,Lake-RON 2 HD15,Lake,RON 2 HD15,,YES,373
2014-gen,state auditor,Lake-POL 1 HD12,Lake,POL 1 HD12,,YES,264
2014-gen,state auditor,Lake-POL 2 HD12,Lake,POL 2 HD12,,YES,373
2014-gen,state auditor,Lake-POL 4 HD12,Lake,POL 4 HD12,,YES,382
2014-gen,state auditor,Lake-POL 5 HD12,Lake,POL 5 HD12,,YES,556
2014-gen,state auditor,Lake-CHA 1 HD93,Lake,CHA 1 HD93,,YES,162
2014-gen,state auditor,Lake-STI 2 HD15,Lake,STI 2 HD15,,YES,201
2014-gen,state auditor,Lake-FER 1 HD10,Lake,FER 1 HD10,,YES,226
2014-gen,state auditor,Lake-POL 3 HD12,Lake,POL 3 HD12,,YES,165
2014-gen,state auditor,Lake-SWA 2 HD15,Lake,SWA 2 HD15,,YES,27
2014-gen,state auditor,Lake-ARL 1 HD93,Lake,ARL 1 HD93,,YES,250
2014-gen,state auditor,Lake-STI 1 HD93,Lake,STI 1 HD93,,NO,251
2014-gen,state auditor,Lake-DAY 1 HD12,Lake,DAY 1 HD12,,NO,184
2014-gen,state auditor,Lake-SWA 1 HD10,Lake,SWA 1 HD10,,NO,44
2014-gen,state auditor,Lake-BEA 2 HD12,Lake,BEA 2 HD12,,NO,42
2014-gen,state auditor,Lake-BEA 1 HD10,Lake,BEA 1 HD10,,NO,187
2014-gen,state auditor,Lake-POL 6 HD93,Lake,POL 6 HD93,,NO,94
2014-gen,state auditor,Lake-POL 8 HD15,Lake,POL 8 HD15,,NO,10
2014-gen,state auditor,Lake-POL 7 HD93,Lake,POL 7 HD93,,NO,155
2014-gen,state auditor,Lake-RON 1 HD93,Lake,RON 1 HD93,,NO,597
2014-gen,state auditor,Lake-RON 2 HD15,Lake,RON 2 HD15,,NO,453
2014-gen,state auditor,Lake-POL 1 HD12,Lake,POL 1 HD12,,NO,340
2014-gen,state auditor,Lake-POL 2 HD12,Lake,POL 2 HD12,,NO,335
2014-gen,state auditor,Lake-POL 4 HD12,Lake,POL 4 HD12,,NO,367
2014-gen,state auditor,Lake-POL 5 HD12,Lake,POL 5 HD12,,NO,496
2014-gen,state auditor,Lake-CHA 1 HD93,Lake,CHA 1 HD93,,NO,254
2014-gen,state auditor,Lake-STI 2 HD15,Lake,STI 2 HD15,,NO,270
2014-gen,state auditor,Lake-FER 1 HD10,Lake,FER 1 HD10,,NO,239
2014-gen,state auditor,Lake-POL 3 HD12,Lake,POL 3 HD12,,NO,197
2014-gen,state auditor,Lake-SWA 2 HD15,Lake,SWA 2 HD15,,NO,59
2014-gen,state auditor,Lake-ARL 1 HD93,Lake,ARL 1 HD93,,NO,260
2014-gen,state auditor,Lewis & Clark-PCT 12,Lewis & Clark,PCT 12,,YES,228
2014-gen,state auditor,Lewis & Clark-PCT 16,Lewis & Clark,PCT 16,,YES,139
2014-gen,state auditor,Lewis & Clark-PCT 18,Lewis & Clark,PCT 18,,YES,421
2014-gen,state auditor,Lewis & Clark-PCT 19,Lewis & Clark,PCT 19,,YES,251
2014-gen,state auditor,Lewis & Clark-PCT 16A,Lewis & Clark,PCT 16A,,YES,62
2014-gen,state auditor,Lewis & Clark-PCT 01,Lewis & Clark,PCT 01,,YES,336
2014-gen,state auditor,Lewis & Clark-PCT 02,Lewis & Clark,PCT 02,,YES,393
2014-gen,state auditor,Lewis & Clark-PCT 03,Lewis & Clark,PCT 03,,YES,383
2014-gen,state auditor,Lewis & Clark-PCT 04,Lewis & Clark,PCT 04,,YES,339
2014-gen,state auditor,Lewis & Clark-PCT 05,Lewis & Clark,PCT 05,,YES,358
2014-gen,state auditor,Lewis & Clark-PCT 06,Lewis & Clark,PCT 06,,YES,417
2014-gen,state auditor,Lewis & Clark-PCT 07,Lewis & Clark,PCT 07,,YES,477
2014-gen,state auditor,Lewis & Clark-PCT 08,Lewis & Clark,PCT 08,,YES,729
2014-gen,state auditor,Lewis & Clark-PCT 09,Lewis & Clark,PCT 09,,YES,641
2014-gen,state auditor,Lewis & Clark-PCT 10,Lewis & Clark,PCT 10,,YES,504
2014-gen,state auditor,Lewis & Clark-PCT 11,Lewis & Clark,PCT 11,,YES,464
2014-gen,state auditor,Lewis & Clark-PCT 13,Lewis & Clark,PCT 13,,YES,886
2014-gen,state auditor,Lewis & Clark-PCT 14,Lewis & Clark,PCT 14,,YES,459
2014-gen,state auditor,Lewis & Clark-PCT 15,Lewis & Clark,PCT 15,,YES,252
2014-gen,state auditor,Lewis & Clark-PCT 17,Lewis & Clark,PCT 17,,YES,485
2014-gen,state auditor,Lewis & Clark-PCT 20,Lewis & Clark,PCT 20,,YES,364
2014-gen,state auditor,Lewis & Clark-PCT 21,Lewis & Clark,PCT 21,,YES,369
2014-gen,state auditor,Lewis & Clark-PCT 22,Lewis & Clark,PCT 22,,YES,289
2014-gen,state auditor,Lewis & Clark-PCT 23,Lewis & Clark,PCT 23,,YES,438
2014-gen,state auditor,Lewis & Clark-PCT 24,Lewis & Clark,PCT 24,,YES,591
2014-gen,state auditor,Lewis & Clark-PCT 25,Lewis & Clark,PCT 25,,YES,417
2014-gen,state auditor,Lewis & Clark-PCT 26,Lewis & Clark,PCT 26,,YES,589
2014-gen,state auditor,Lewis & Clark-PCT 27,Lewis & Clark,PCT 27,,YES,454
2014-gen,state auditor,Lewis & Clark-PCT 28,Lewis & Clark,PCT 28,,YES,310
2014-gen,state auditor,Lewis & Clark-PCT 29,Lewis & Clark,PCT 29,,YES,136
2014-gen,state auditor,Lewis & Clark-PCT 30,Lewis & Clark,PCT 30,,YES,49
2014-gen,state auditor,Lewis & Clark-PCT 31,Lewis & Clark,PCT 31,,YES,182
2014-gen,state auditor,Lewis & Clark-PCT 32,Lewis & Clark,PCT 32,,YES,23
2014-gen,state auditor,Lewis & Clark-PCT 33,Lewis & Clark,PCT 33,,YES,110
2014-gen,state auditor,Lewis & Clark-PCT 33A,Lewis & Clark,PCT 33A,,YES,26
2014-gen,state auditor,Lewis & Clark-PCT 33B,Lewis & Clark,PCT 33B,,YES,49
2014-gen,state auditor,Lewis & Clark-PCT 16B,Lewis & Clark,PCT 16B,,YES,257
2014-gen,state auditor,Lewis & Clark-PCT 12,Lewis & Clark,PCT 12,,NO,277
2014-gen,state auditor,Lewis & Clark-PCT 16,Lewis & Clark,PCT 16,,NO,104
2014-gen,state auditor,Lewis & Clark-PCT 18,Lewis & Clark,PCT 18,,NO,376
2014-gen,state auditor,Lewis & Clark-PCT 19,Lewis & Clark,PCT 19,,NO,285
2014-gen,state auditor,Lewis & Clark-PCT 16A,Lewis & Clark,PCT 16A,,NO,45
2014-gen,state auditor,Lewis & Clark-PCT 01,Lewis & Clark,PCT 01,,NO,399
2014-gen,state auditor,Lewis & Clark-PCT 02,Lewis & Clark,PCT 02,,NO,386
2014-gen,state auditor,Lewis & Clark-PCT 03,Lewis & Clark,PCT 03,,NO,388
