election,race,key,county,precinct,party,candidate,votes
2016-gen,omit,Richland-PRECINCT 01,Richland,PRECINCT 01,,NO ON INITIATIVE I-177,145
2016-gen,omit,Richland-PRECINCT 19,Richland,PRECINCT 19,,NO ON INITIATIVE I-177,108
2016-gen,omit,Richland-PRECINCT 04,Richland,PRECINCT 04,,NO ON INITIATIVE I-177,212
2016-gen,omit,Richland-PRECINCT 23,Richland,PRECINCT 23,,NO ON INITIATIVE I-177,553
2016-gen,omit,Richland-PRECINCT 02,Richland,PRECINCT 02,,NO ON INITIATIVE I-177,254
2016-gen,omit,Richland-PRECINCT 09,Richland,PRECINCT 09,,NO ON INITIATIVE I-177,207
2016-gen,omit,Richland-PRECINCT 22,Richland,PRECINCT 22,,NO ON INITIATIVE I-177,406
2016-gen,omit,Richland-PRECINCT 08,Richland,PRECINCT 08,,NO ON INITIATIVE I-177,407
2016-gen,omit,Richland-PRECINCT 07,Richland,PRECINCT 07,,YES ON INITIATIVE I-181,83
2016-gen,omit,Richland-PRECINCT 12,Richland,PRECINCT 12,,YES ON INITIATIVE I-181,261
2016-gen,omit,Richland-PRECINCT 03,Richland,PRECINCT 03,,YES ON INITIATIVE I-181,166
2016-gen,omit,Richland-PRECINCT 05,Richland,PRECINCT 05,,YES ON INITIATIVE I-181,131
2016-gen,omit,Richland-PRECINCT 17,Richland,PRECINCT 17,,YES ON INITIATIVE I-181,32
2016-gen,omit,Richland-PRECINCT 01,Richland,PRECINCT 01,,YES ON INITIATIVE I-181,98
2016-gen,omit,Richland-PRECINCT 19,Richland,PRECINCT 19,,YES ON INITIATIVE I-181,34
2016-gen,omit,Richland-PRECINCT 04,Richland,PRECINCT 04,,YES ON INITIATIVE I-181,136
2016-gen,omit,Richland-PRECINCT 23,Richland,PRECINCT 23,,YES ON INITIATIVE I-181,324
2016-gen,omit,Richland-PRECINCT 02,Richland,PRECINCT 02,,YES ON INITIATIVE I-181,180
2016-gen,omit,Richland-PRECINCT 09,Richland,PRECINCT 09,,YES ON INITIATIVE I-181,74
2016-gen,omit,Richland-PRECINCT 22,Richland,PRECINCT 22,,YES ON INITIATIVE I-181,236
2016-gen,omit,Richland-PRECINCT 08,Richland,PRECINCT 08,,YES ON INITIATIVE I-181,244
2016-gen,omit,Richland-PRECINCT 07,Richland,PRECINCT 07,,NO ON INITIATIVE I-181,114
2016-gen,omit,Richland-PRECINCT 12,Richland,PRECINCT 12,,NO ON INITIATIVE I-181,292
2016-gen,omit,Richland-PRECINCT 03,Richland,PRECINCT 03,,NO ON INITIATIVE I-181,217
2016-gen,omit,Richland-PRECINCT 05,Richland,PRECINCT 05,,NO ON INITIATIVE I-181,206
2016-gen,omit,Richland-PRECINCT 17,Richland,PRECINCT 17,,NO ON INITIATIVE I-181,91
2016-gen,omit,Richland-PRECINCT 01,Richland,PRECINCT 01,,NO ON INITIATIVE I-181,113
2016-gen,omit,Richland-PRECINCT 19,Richland,PRECINCT 19,,NO ON INITIATIVE I-181,78
2016-gen,omit,Richland-PRECINCT 04,Richland,PRECINCT 04,,NO ON INITIATIVE I-181,146
2016-gen,omit,Richland-PRECINCT 23,Richland,PRECINCT 23,,NO ON INITIATIVE I-181,390
2016-gen,omit,Richland-PRECINCT 02,Richland,PRECINCT 02,,NO ON INITIATIVE I-181,169
2016-gen,omit,Richland-PRECINCT 09,Richland,PRECINCT 09,,NO ON INITIATIVE I-181,171
2016-gen,omit,Richland-PRECINCT 22,Richland,PRECINCT 22,,NO ON INITIATIVE I-181,295
2016-gen,omit,Richland-PRECINCT 08,Richland,PRECINCT 08,,NO ON INITIATIVE I-181,299
2016-gen,omit,Richland-PRECINCT 07,Richland,PRECINCT 07,,YES ON INITIATIVE I-182,83
2016-gen,omit,Richland-PRECINCT 12,Richland,PRECINCT 12,,YES ON INITIATIVE I-182,311
2016-gen,omit,Richland-PRECINCT 03,Richland,PRECINCT 03,,YES ON INITIATIVE I-182,202
2016-gen,omit,Richland-PRECINCT 05,Richland,PRECINCT 05,,YES ON INITIATIVE I-182,144
2016-gen,omit,Richland-PRECINCT 17,Richland,PRECINCT 17,,YES ON INITIATIVE I-182,49
2016-gen,omit,Richland-PRECINCT 01,Richland,PRECINCT 01,,YES ON INITIATIVE I-182,116
2016-gen,omit,Richland-PRECINCT 19,Richland,PRECINCT 19,,YES ON INITIATIVE I-182,47
2016-gen,omit,Richland-PRECINCT 04,Richland,PRECINCT 04,,YES ON INITIATIVE I-182,143
2016-gen,omit,Richland-PRECINCT 23,Richland,PRECINCT 23,,YES ON INITIATIVE I-182,367
2016-gen,omit,Richland-PRECINCT 02,Richland,PRECINCT 02,,YES ON INITIATIVE I-182,223
2016-gen,omit,Richland-PRECINCT 09,Richland,PRECINCT 09,,YES ON INITIATIVE I-182,101
2016-gen,omit,Richland-PRECINCT 22,Richland,PRECINCT 22,,YES ON INITIATIVE I-182,284
2016-gen,omit,Richland-PRECINCT 08,Richland,PRECINCT 08,,YES ON INITIATIVE I-182,272
2016-gen,omit,Richland-PRECINCT 07,Richland,PRECINCT 07,,NO ON INITIATIVE I-182,123
2016-gen,omit,Richland-PRECINCT 12,Richland,PRECINCT 12,,NO ON INITIATIVE I-182,263
2016-gen,omit,Richland-PRECINCT 03,Richland,PRECINCT 03,,NO ON INITIATIVE I-182,201
2016-gen,omit,Richland-PRECINCT 05,Richland,PRECINCT 05,,NO ON INITIATIVE I-182,204
2016-gen,omit,Richland-PRECINCT 17,Richland,PRECINCT 17,,NO ON INITIATIVE I-182,80
2016-gen,omit,Richland-PRECINCT 01,Richland,PRECINCT 01,,NO ON INITIATIVE I-182,102
2016-gen,omit,Richland-PRECINCT 19,Richland,PRECINCT 19,,NO ON INITIATIVE I-182,73
2016-gen,omit,Richland-PRECINCT 04,Richland,PRECINCT 04,,NO ON INITIATIVE I-182,149
2016-gen,omit,Richland-PRECINCT 23,Richland,PRECINCT 23,,NO ON INITIATIVE I-182,381
2016-gen,omit,Richland-PRECINCT 02,Richland,PRECINCT 02,,NO ON INITIATIVE I-182,136
2016-gen,omit,Richland-PRECINCT 09,Richland,PRECINCT 09,,NO ON INITIATIVE I-182,147
2016-gen,omit,Richland-PRECINCT 22,Richland,PRECINCT 22,,NO ON INITIATIVE I-182,268
2016-gen,omit,Richland-PRECINCT 08,Richland,PRECINCT 08,,NO ON INITIATIVE I-182,304
2016-gen,president,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,D,HILLARY CLINTON AND TIM KAINE,183
2016-gen,president,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,D,HILLARY CLINTON AND TIM KAINE,167
2016-gen,president,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,D,HILLARY CLINTON AND TIM KAINE,262
2016-gen,president,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),D,HILLARY CLINTON AND TIM KAINE,14
2016-gen,president,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,D,HILLARY CLINTON AND TIM KAINE,163
2016-gen,president,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,D,HILLARY CLINTON AND TIM KAINE,21
2016-gen,president,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,D,HILLARY CLINTON AND TIM KAINE,57
2016-gen,president,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,D,HILLARY CLINTON AND TIM KAINE,33
2016-gen,president,Roosevelt-10 FROID,Roosevelt,10 FROID,D,HILLARY CLINTON AND TIM KAINE,38
2016-gen,president,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,D,HILLARY CLINTON AND TIM KAINE,91
2016-gen,president,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,D,HILLARY CLINTON AND TIM KAINE,138
2016-gen,president,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,D,HILLARY CLINTON AND TIM KAINE,393
2016-gen,president,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,2
2016-gen,president,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,2
2016-gen,president,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,2
2016-gen,president,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,0
2016-gen,president,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,1
2016-gen,president,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,0
2016-gen,president,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,0
2016-gen,president,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,1
2016-gen,president,Roosevelt-10 FROID,Roosevelt,10 FROID,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,1
2016-gen,president,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,1
2016-gen,president,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,0
2016-gen,president,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,6
2016-gen,president,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,L,GARY JOHNSON AND BILL WELD,24
2016-gen,president,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,L,GARY JOHNSON AND BILL WELD,42
2016-gen,president,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,L,GARY JOHNSON AND BILL WELD,7
2016-gen,president,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),L,GARY JOHNSON AND BILL WELD,2
2016-gen,president,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,L,GARY JOHNSON AND BILL WELD,6
2016-gen,president,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,L,GARY JOHNSON AND BILL WELD,6
2016-gen,president,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,L,GARY JOHNSON AND BILL WELD,13
2016-gen,president,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,L,GARY JOHNSON AND BILL WELD,15
2016-gen,president,Roosevelt-10 FROID,Roosevelt,10 FROID,L,GARY JOHNSON AND BILL WELD,10
2016-gen,president,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,L,GARY JOHNSON AND BILL WELD,27
2016-gen,president,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,L,GARY JOHNSON AND BILL WELD,5
2016-gen,president,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,L,GARY JOHNSON AND BILL WELD,23
2016-gen,president,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,G,JILL STEIN AND AJAMU BARAKA,15
2016-gen,president,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,G,JILL STEIN AND AJAMU BARAKA,14
2016-gen,president,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,G,JILL STEIN AND AJAMU BARAKA,11
2016-gen,president,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),G,JILL STEIN AND AJAMU BARAKA,1
2016-gen,president,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,G,JILL STEIN AND AJAMU BARAKA,9
2016-gen,president,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,G,JILL STEIN AND AJAMU BARAKA,1
2016-gen,president,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,G,JILL STEIN AND AJAMU BARAKA,4
2016-gen,president,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,G,JILL STEIN AND AJAMU BARAKA,1
2016-gen,president,Roosevelt-10 FROID,Roosevelt,10 FROID,G,JILL STEIN AND AJAMU BARAKA,1
2016-gen,president,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,G,JILL STEIN AND AJAMU BARAKA,0
2016-gen,president,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,G,JILL STEIN AND AJAMU BARAKA,7
2016-gen,president,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,G,JILL STEIN AND AJAMU BARAKA,31
2016-gen,president,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,R,DONALD J. TRUMP AND MICHAEL R. PENCE,135
2016-gen,president,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,R,DONALD J. TRUMP AND MICHAEL R. PENCE,287
2016-gen,president,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,R,DONALD J. TRUMP AND MICHAEL R. PENCE,100
2016-gen,president,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),R,DONALD J. TRUMP AND MICHAEL R. PENCE,107
2016-gen,president,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,R,DONALD J. TRUMP AND MICHAEL R. PENCE,52
2016-gen,president,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,R,DONALD J. TRUMP AND MICHAEL R. PENCE,80
2016-gen,president,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,R,DONALD J. TRUMP AND MICHAEL R. PENCE,116
2016-gen,president,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,R,DONALD J. TRUMP AND MICHAEL R. PENCE,195
2016-gen,president,Roosevelt-10 FROID,Roosevelt,10 FROID,R,DONALD J. TRUMP AND MICHAEL R. PENCE,139
2016-gen,president,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,R,DONALD J. TRUMP AND MICHAEL R. PENCE,387
2016-gen,president,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,R,DONALD J. TRUMP AND MICHAEL R. PENCE,14
2016-gen,president,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,R,DONALD J. TRUMP AND MICHAEL R. PENCE,185
2016-gen,omit,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,L,RICK BRECKENRIDGE,20
2016-gen,omit,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,L,RICK BRECKENRIDGE,16
2016-gen,omit,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,L,RICK BRECKENRIDGE,6
2016-gen,omit,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),L,RICK BRECKENRIDGE,3
2016-gen,omit,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,L,RICK BRECKENRIDGE,5
2016-gen,omit,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,L,RICK BRECKENRIDGE,6
2016-gen,omit,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,L,RICK BRECKENRIDGE,10
2016-gen,omit,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,L,RICK BRECKENRIDGE,7
2016-gen,omit,Roosevelt-10 FROID,Roosevelt,10 FROID,L,RICK BRECKENRIDGE,5
2016-gen,omit,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,L,RICK BRECKENRIDGE,24
2016-gen,omit,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,L,RICK BRECKENRIDGE,3
2016-gen,omit,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,L,RICK BRECKENRIDGE,14
2016-gen,omit,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,D,DENISE JUNEAU,258
2016-gen,omit,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,D,DENISE JUNEAU,224
2016-gen,omit,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,D,DENISE JUNEAU,308
2016-gen,omit,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),D,DENISE JUNEAU,15
2016-gen,omit,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,D,DENISE JUNEAU,196
2016-gen,omit,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,D,DENISE JUNEAU,27
2016-gen,omit,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,D,DENISE JUNEAU,82
2016-gen,omit,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,D,DENISE JUNEAU,51
2016-gen,omit,Roosevelt-10 FROID,Roosevelt,10 FROID,D,DENISE JUNEAU,49
2016-gen,omit,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,D,DENISE JUNEAU,110
2016-gen,omit,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,D,DENISE JUNEAU,139
2016-gen,omit,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,D,DENISE JUNEAU,488
2016-gen,omit,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,R,RYAN ZINKE,105
2016-gen,omit,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,R,RYAN ZINKE,288
2016-gen,omit,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,R,RYAN ZINKE,78
2016-gen,omit,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),R,RYAN ZINKE,105
2016-gen,omit,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,R,RYAN ZINKE,43
2016-gen,omit,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,R,RYAN ZINKE,79
2016-gen,omit,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,R,RYAN ZINKE,99
2016-gen,omit,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,R,RYAN ZINKE,189
2016-gen,omit,Roosevelt-10 FROID,Roosevelt,10 FROID,R,RYAN ZINKE,137
2016-gen,omit,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,R,RYAN ZINKE,373
2016-gen,omit,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,R,RYAN ZINKE,25
2016-gen,omit,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,R,RYAN ZINKE,164
2016-gen,governor,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,D,STEVE BULLOCK AND MIKE COONEY,259
2016-gen,governor,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,D,STEVE BULLOCK AND MIKE COONEY,242
2016-gen,governor,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,D,STEVE BULLOCK AND MIKE COONEY,299
2016-gen,governor,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),D,STEVE BULLOCK AND MIKE COONEY,14
2016-gen,governor,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,D,STEVE BULLOCK AND MIKE COONEY,194
2016-gen,governor,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,D,STEVE BULLOCK AND MIKE COONEY,38
2016-gen,governor,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,D,STEVE BULLOCK AND MIKE COONEY,85
2016-gen,governor,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,D,STEVE BULLOCK AND MIKE COONEY,58
2016-gen,governor,Roosevelt-10 FROID,Roosevelt,10 FROID,D,STEVE BULLOCK AND MIKE COONEY,67
2016-gen,governor,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,D,STEVE BULLOCK AND MIKE COONEY,146
2016-gen,governor,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,D,STEVE BULLOCK AND MIKE COONEY,147
2016-gen,governor,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,D,STEVE BULLOCK AND MIKE COONEY,490
2016-gen,governor,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,L,TED DUNLAP AND RON VANDEVENDER,25
2016-gen,governor,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,L,TED DUNLAP AND RON VANDEVENDER,29
2016-gen,governor,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,L,TED DUNLAP AND RON VANDEVENDER,14
2016-gen,governor,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),L,TED DUNLAP AND RON VANDEVENDER,3
2016-gen,governor,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,L,TED DUNLAP AND RON VANDEVENDER,8
2016-gen,governor,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,L,TED DUNLAP AND RON VANDEVENDER,3
2016-gen,governor,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,L,TED DUNLAP AND RON VANDEVENDER,9
2016-gen,governor,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,L,TED DUNLAP AND RON VANDEVENDER,9
2016-gen,governor,Roosevelt-10 FROID,Roosevelt,10 FROID,L,TED DUNLAP AND RON VANDEVENDER,10
2016-gen,governor,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,L,TED DUNLAP AND RON VANDEVENDER,21
2016-gen,governor,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,L,TED DUNLAP AND RON VANDEVENDER,3
2016-gen,governor,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,L,TED DUNLAP AND RON VANDEVENDER,29
2016-gen,governor,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,R,GREG GIANFORTE AND LESLEY ROBINSON,90
2016-gen,governor,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,R,GREG GIANFORTE AND LESLEY ROBINSON,255
2016-gen,governor,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,R,GREG GIANFORTE AND LESLEY ROBINSON,78
2016-gen,governor,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),R,GREG GIANFORTE AND LESLEY ROBINSON,106
2016-gen,governor,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,R,GREG GIANFORTE AND LESLEY ROBINSON,39
2016-gen,governor,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,R,GREG GIANFORTE AND LESLEY ROBINSON,68
2016-gen,governor,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,R,GREG GIANFORTE AND LESLEY ROBINSON,95
2016-gen,governor,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,R,GREG GIANFORTE AND LESLEY ROBINSON,180
2016-gen,governor,Roosevelt-10 FROID,Roosevelt,10 FROID,R,GREG GIANFORTE AND LESLEY ROBINSON,112
2016-gen,governor,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,R,GREG GIANFORTE AND LESLEY ROBINSON,345
2016-gen,governor,Roosevelt-15 BROCKTON,Roosevelt,15 BROCKTON,R,GREG GIANFORTE AND LESLEY ROBINSON,16
2016-gen,governor,Roosevelt-18 POPLAR,Roosevelt,18 POPLAR,R,GREG GIANFORTE AND LESLEY ROBINSON,141
2016-gen,secretary of state,Roosevelt-24 WOLF POINT SOUTHSIDE,Roosevelt,24 WOLF POINT SOUTHSIDE,D,MONICA J. LINDEEN,244
2016-gen,secretary of state,Roosevelt-26 WOLF POINT NORTHSIDE,Roosevelt,26 WOLF POINT NORTHSIDE,D,MONICA J. LINDEEN,234
2016-gen,secretary of state,Roosevelt-27 WEST WOLF POINT RURAL,Roosevelt,27 WEST WOLF POINT RURAL,D,MONICA J. LINDEEN,271
2016-gen,secretary of state,Roosevelt-28 NORTH WOLF POINT RURAL (VICTORY),Roosevelt,28 NORTH WOLF POINT RURAL (VICTORY),D,MONICA J. LINDEEN,22
2016-gen,secretary of state,Roosevelt-16 EAST POPLAR RURAL,Roosevelt,16 EAST POPLAR RURAL,D,MONICA J. LINDEEN,187
2016-gen,secretary of state,Roosevelt-17 NORTH POPLAR MINERAL BENCH,Roosevelt,17 NORTH POPLAR MINERAL BENCH,D,MONICA J. LINDEEN,37
2016-gen,secretary of state,Roosevelt-22 EAST & NE WOLF POINT RURAL,Roosevelt,22 EAST & NE WOLF POINT RURAL,D,MONICA J. LINDEEN,77
2016-gen,secretary of state,Roosevelt-02 BAINVILLE,Roosevelt,02 BAINVILLE,D,MONICA J. LINDEEN,56
2016-gen,secretary of state,Roosevelt-10 FROID,Roosevelt,10 FROID,D,MONICA J. LINDEEN,62
2016-gen,secretary of state,Roosevelt-12 CULBERTSON,Roosevelt,12 CULBERTSON,D,MONICA J. LINDEEN,122
